name,satellite,label,id
TIC 272625214,TESS,non_planet,272625214.0
TIC 317397615,TESS,non_planet,317397615.0
TIC 317507345,TESS,non_planet,317507345.0
TIC 322202434,TESS,non_planet,322202434.0
TIC 376838000,TESS,non_planet,376838000.0
TIC 377144784,TESS,non_planet,377144784.0
TIC 388076005,TESS,non_planet,388076005.0
TIC 407394748,TESS,non_planet,407394748.0
TIC 461387302,TESS,non_planet,461387302.0
TIC 470852531,TESS,non_planet,470852531.0
TIC 51024887,TESS,non_planet,51024887.0
TIC 230086768,TESS,non_planet,230086768.0
TIC 269892793,TESS,non_planet,269892793.0
TIC 286355915,TESS,non_planet,286355915.0
TIC 348673213,TESS,non_planet,348673213.0
TIC 79395355,TESS,non_planet,79395355.0
TIC 22843856,TESS,non_planet,22843856.0
TIC 184679932,TESS,non_planet,184679932.0
TIC 154927364,TESS,non_planet,154927364.0
TIC 116608612,TESS,non_planet,116608612.0
TIC 350743714,TESS,non_planet,350743714.0
TIC 122485078,TESS,non_planet,122485078.0
TIC 154867950,TESS,non_planet,154867950.0
TIC 27677846,TESS,non_planet,27677846.0
TIC 286561122,TESS,non_planet,286561122.0
TIC 311121985,TESS,non_planet,311121985.0
TIC 312122956,TESS,non_planet,312122956.0
TIC 339538183,TESS,non_planet,339538183.0
TIC 353367071,TESS,non_planet,353367071.0
TIC 354006740,TESS,non_planet,354006740.0
TIC 368536386,TESS,non_planet,368536386.0
TIC 409183335,TESS,non_planet,409183335.0
TIC 417705690,TESS,non_planet,417705690.0
TIC 468828873,TESS,non_planet,468828873.0
TIC 470315428,TESS,non_planet,470315428.0
TIC 73104318,TESS,non_planet,73104318.0
TIC 96291218,TESS,non_planet,96291218.0
TIC 9837861,TESS,non_planet,9837861.0
TIC 121966220,TESS,non_planet,121966220.0
TIC 23650642,TESS,non_planet,23650642.0
TIC 371210825,TESS,non_planet,371210825.0
TIC 95129101,TESS,non_planet,95129101.0
TIC 137500798,TESS,non_planet,137500798.0
TIC 240148934,TESS,non_planet,240148934.0
TIC 309257814,TESS,non_planet,309257814.0
TIC 461662295,TESS,non_planet,461662295.0
TIC 67926921,TESS,non_planet,67926921.0
TIC 142090065,TESS,non_planet,142090065.0
TIC 81212286,TESS,non_planet,81212286.0
TIC 298666530,TESS,non_planet,298666530.0
TIC 53427308,TESS,non_planet,53427308.0
TIC 272086159,TESS,non_planet,272086159.0
TIC 420112587,TESS,non_planet,420112587.0
TIC 457138169,TESS,non_planet,457138169.0
TIC 86280613,TESS,non_planet,86280613.0
TIC 450327768,TESS,non_planet,450327768.0
TIC 135083444,TESS,non_planet,135083444.0
TIC 307734817,TESS,non_planet,307734817.0
TIC 377290815,TESS,non_planet,377290815.0
TIC 233720539,TESS,non_planet,233720539.0
TIC 183979262,TESS,non_planet,183979262.0
TIC 20182165,TESS,non_planet,20182165.0
TIC 207468071,TESS,non_planet,207468071.0
TIC 300871545,TESS,non_planet,300871545.0
TIC 258871793,TESS,non_planet,258871793.0
TIC 219824469,TESS,non_planet,219824469.0
TIC 224313733,TESS,non_planet,224313733.0
TIC 356919658,TESS,non_planet,356919658.0
TIC 400476523,TESS,non_planet,400476523.0
TIC 233503636,TESS,non_planet,233503636.0
TIC 233497719,TESS,non_planet,233497719.0
TIC 59859387,TESS,non_planet,59859387.0
TIC 459997997,TESS,non_planet,459997997.0
TIC 420645189,TESS,non_planet,420645189.0
TIC 420645189,TESS,non_planet,420645189.0
TIC 308425348,TESS,non_planet,308425348.0
TIC 325172035,TESS,non_planet,325172035.0
TIC 167009792,TESS,non_planet,167009792.0
TIC 308919449,TESS,non_planet,308919449.0
TIC 461080504,TESS,non_planet,461080504.0
TIC 357536526,TESS,non_planet,357536526.0
TIC 127315102,TESS,non_planet,127315102.0
TIC 460140752,TESS,non_planet,460140752.0
TIC 31268146,TESS,non_planet,31268146.0
TIC 327663613,TESS,non_planet,327663613.0
TIC 394509844,TESS,non_planet,394509844.0
TIC 242536549,TESS,non_planet,242536549.0
TIC 166184426,TESS,non_planet,166184426.0
TIC 334911765,TESS,non_planet,334911765.0
TIC 302659412,TESS,non_planet,302659412.0
TIC 400323948,TESS,non_planet,400323948.0
TIC 141663464,TESS,non_planet,141663464.0
TIC 190271688,TESS,non_planet,190271688.0
TIC 295354126,TESS,non_planet,295354126.0
TIC 293708935,TESS,non_planet,293708935.0
TIC 253132689,TESS,non_planet,253132689.0
TIC 467281353,TESS,non_planet,467281353.0
TIC 383531859,TESS,non_planet,383531859.0
TIC 458856474,TESS,non_planet,458856474.0
TIC 458857720,TESS,non_planet,458857720.0
TIC 127793615,TESS,non_planet,127793615.0
TIC 89535068,TESS,non_planet,89535068.0
TIC 162246865,TESS,non_planet,162246865.0
TIC 161156159,TESS,non_planet,161156159.0
TIC 324395151,TESS,non_planet,324395151.0
TIC 457939414,TESS,non_planet,457939414.0
TIC 82707763,TESS,non_planet,82707763.0
TIC 147340931,TESS,non_planet,147340931.0
TIC 453464017,TESS,non_planet,453464017.0
TIC 275384718,TESS,non_planet,275384718.0
TIC 429295277,TESS,non_planet,429295277.0
TIC 356453768,TESS,non_planet,356453768.0
TIC 439610306,TESS,non_planet,439610306.0
TIC 70887357,TESS,non_planet,70887357.0
TIC 357416482,TESS,non_planet,357416482.0
TIC 11996814,TESS,non_planet,11996814.0
TIC 335996558,TESS,non_planet,335996558.0
TIC 336456596,TESS,non_planet,336456596.0
TIC 445254275,TESS,non_planet,445254275.0
TIC 427279997,TESS,non_planet,427279997.0
TIC 54364414,TESS,non_planet,54364414.0
TIC 269424395,TESS,non_planet,269424395.0
TIC 270333769,TESS,non_planet,270333769.0
TIC 363761216,TESS,non_planet,363761216.0
TIC 1100766816,TESS,non_planet,1100766816.0
TIC 315755496,TESS,non_planet,315755496.0
TIC 378355116,TESS,non_planet,378355116.0
TIC 326732851,TESS,non_planet,326732851.0
TIC 403308915,TESS,non_planet,403308915.0
TIC 285542903,TESS,non_planet,285542903.0
TIC 327577308,TESS,non_planet,327577308.0
TIC 373785851,TESS,non_planet,373785851.0
TIC 141663460,TESS,non_planet,141663460.0
TIC 260271203,TESS,non_planet,260271203.0
TIC 441738827,TESS,non_planet,441738827.0
TIC 279982557,TESS,non_planet,279982557.0
TIC 230386397,TESS,non_planet,230386397.0
TIC 393911494,TESS,non_planet,393911494.0
TIC 356235833,TESS,non_planet,356235833.0
TIC 1400212743,TESS,non_planet,1400212743.0
TIC 54464870,TESS,non_planet,54464870.0
TIC 422838133,TESS,non_planet,422838133.0
TIC 279212407,TESS,non_planet,279212407.0
TIC 17416749,TESS,non_planet,17416749.0
TIC 336267424,TESS,non_planet,336267424.0
TIC 158916431,TESS,non_planet,158916431.0
TIC 233569098,TESS,non_planet,233569098.0
TIC 230267547,TESS,non_planet,230267547.0
TIC 23389848,TESS,non_planet,23389848.0
TIC 406855039,TESS,non_planet,406855039.0
TIC 258402425,TESS,non_planet,258402425.0
TIC 298495970,TESS,non_planet,298495970.0
TIC 366563452,TESS,non_planet,366563452.0
TIC 284564230,TESS,non_planet,284564230.0
TIC 49967354,TESS,non_planet,49967354.0
TIC 160162987,TESS,non_planet,160162987.0
TIC 364075352,TESS,non_planet,364075352.0
TIC 260043723,TESS,non_planet,260043723.0
TIC 293567206,TESS,non_planet,293567206.0
TIC 260609205,TESS,non_planet,260609205.0
TIC 260298958,TESS,non_planet,260298958.0
TIC 316937670,TESS,non_planet,316937670.0
TIC 144440290,TESS,non_planet,144440290.0
TIC 61733521,TESS,non_planet,61733521.0
TIC 129432342,TESS,non_planet,129432342.0
TIC 389238529,TESS,non_planet,389238529.0
TIC 388130235,TESS,non_planet,388130235.0
TIC 98494121,TESS,non_planet,98494121.0
TIC 349786918,TESS,non_planet,349786918.0
TIC 152714791,TESS,non_planet,152714791.0
TIC 264303333,TESS,non_planet,264303333.0
TIC 219821826,TESS,non_planet,219821826.0
TIC 47484268,TESS,non_planet,47484268.0
TIC 115446313,TESS,non_planet,115446313.0
TIC 197959526,TESS,non_planet,197959526.0
TIC 61980227,TESS,non_planet,61980227.0
TIC 274599700,TESS,non_planet,274599700.0
TIC 207501148,TESS,non_planet,207501148.0
TIC 293527670,TESS,non_planet,293527670.0
TIC 29959761,TESS,non_planet,29959761.0
TIC 100267480,TESS,non_planet,100267480.0
TIC 100589632,TESS,non_planet,100589632.0
TIC 219766989,TESS,non_planet,219766989.0
TIC 124095888,TESS,non_planet,124095888.0
TIC 9727392,TESS,non_planet,9727392.0
TIC 31656385,TESS,non_planet,31656385.0
TIC 344085117,TESS,non_planet,344085117.0
TIC 189620016,TESS,non_planet,189620016.0
TIC 260849386,TESS,non_planet,260849386.0
TIC 142087638,TESS,non_planet,142087638.0
TIC 142087638,TESS,non_planet,142087638.0
TIC 206498307,TESS,non_planet,206498307.0
TIC 49617263,TESS,non_planet,49617263.0
TIC 65347776,TESS,non_planet,65347776.0
TIC 120585579,TESS,non_planet,120585579.0
TIC 313891529,TESS,non_planet,313891529.0
TIC 686072378,TESS,non_planet,686072378.0
TIC 168871868,TESS,non_planet,168871868.0
TIC 231721005,TESS,non_planet,231721005.0
TIC 4294779,TESS,non_planet,4294779.0
TIC 219208037,TESS,non_planet,219208037.0
TIC 31114545,TESS,non_planet,31114545.0
TIC 117843067,TESS,non_planet,117843067.0
TIC 373453507,TESS,non_planet,373453507.0
TIC 1449756,TESS,non_planet,1449756.0
TIC 219151731,TESS,non_planet,219151731.0
TIC 282498590,TESS,non_planet,282498590.0
TIC 170103435,TESS,non_planet,170103435.0
TIC 124702477,TESS,non_planet,124702477.0
TIC 48178229,TESS,non_planet,48178229.0
TIC 341419787,TESS,non_planet,341419787.0
TIC 294500964,TESS,non_planet,294500964.0
TIC 144043410,TESS,non_planet,144043410.0
TIC 155491828,TESS,non_planet,155491828.0
TIC 239638934,TESS,non_planet,239638934.0
TIC 350445771,TESS,non_planet,350445771.0
TIC 62530991,TESS,non_planet,62530991.0
TIC 229285649,TESS,non_planet,229285649.0
TIC 12036590,TESS,non_planet,12036590.0
TIC 268914377,TESS,non_planet,268914377.0
TIC 403288821,TESS,non_planet,403288821.0
TIC 231703293,TESS,non_planet,231703293.0
TIC 29830212,TESS,non_planet,29830212.0
TIC 277871306,TESS,non_planet,277871306.0
TIC 348684813,TESS,non_planet,348684813.0
TIC 190081497,TESS,non_planet,190081497.0
TIC 179033846,TESS,non_planet,179033846.0
TIC 219366908,TESS,non_planet,219366908.0
TIC 452810327,TESS,non_planet,452810327.0
TIC 332660287,TESS,non_planet,332660287.0
TIC 269077474,TESS,non_planet,269077474.0
TIC 279740441,TESS,non_planet,279740441.0
TIC 34466256,TESS,non_planet,34466256.0
TIC 91869778,TESS,non_planet,91869778.0
TIC 281979481,TESS,non_planet,281979481.0
TIC 280212554,TESS,non_planet,280212554.0
TIC 279989567,TESS,non_planet,279989567.0
TIC 148233571,TESS,non_planet,148233571.0
TIC 134315574,TESS,non_planet,134315574.0
TIC 382188882,TESS,non_planet,382188882.0
TIC 130611752,TESS,non_planet,130611752.0
TIC 437893926,TESS,non_planet,437893926.0
TIC 36574157,TESS,non_planet,36574157.0
TIC 319735319,TESS,non_planet,319735319.0
TIC 302766000,TESS,non_planet,302766000.0
TIC 251209368,TESS,non_planet,251209368.0
TIC 5024743,TESS,non_planet,5024743.0
TIC 78775584,TESS,non_planet,78775584.0
TIC 105801221,TESS,non_planet,105801221.0
TIC 131581522,TESS,non_planet,131581522.0
TIC 268042363,TESS,non_planet,268042363.0
TIC 114103134,TESS,non_planet,114103134.0
TIC 98286422,TESS,non_planet,98286422.0
TIC 81231810,TESS,non_planet,81231810.0
TIC 182470056,TESS,non_planet,182470056.0
TIC 277103955,TESS,non_planet,277103955.0
TIC 177612321,TESS,non_planet,177612321.0
TIC 285524410,TESS,non_planet,285524410.0
TIC 437156845,TESS,non_planet,437156845.0
TIC 172630205,TESS,non_planet,172630205.0
TIC 412257781,TESS,non_planet,412257781.0
TIC 155807906,TESS,non_planet,155807906.0
TIC 151930063,TESS,non_planet,151930063.0
TIC 123106490,TESS,non_planet,123106490.0
TIC 4999813,TESS,non_planet,4999813.0
TIC 146836153,TESS,non_planet,146836153.0
TIC 201233610,TESS,non_planet,201233610.0
TIC 290302097,TESS,non_planet,290302097.0
TIC 49710555,TESS,non_planet,49710555.0
TIC 29336129,TESS,non_planet,29336129.0
TIC 22020459,TESS,non_planet,22020459.0
TIC 374847873,TESS,non_planet,374847873.0
TIC 463203560,TESS,non_planet,463203560.0
TIC 462162963,TESS,non_planet,462162963.0
TIC 441334829,TESS,non_planet,441334829.0
TIC 103245940,TESS,non_planet,103245940.0
TIC 141631253,TESS,non_planet,141631253.0
TIC 34505005,TESS,non_planet,34505005.0
TIC 166697854,TESS,non_planet,166697854.0
TIC 468977648,TESS,non_planet,468977648.0
TIC 400395395,TESS,non_planet,400395395.0
TIC 386297468,TESS,non_planet,386297468.0
TIC 383666033,TESS,non_planet,383666033.0
TIC 45684223,TESS,non_planet,45684223.0
TIC 390157607,TESS,non_planet,390157607.0
TIC 262530873,TESS,non_planet,262530873.0
TIC 357538688,TESS,non_planet,357538688.0
TIC 303867090,TESS,non_planet,303867090.0
TIC 464067218,TESS,non_planet,464067218.0
TIC 463681005,TESS,non_planet,463681005.0
TIC 376740324,TESS,non_planet,376740324.0
TIC 120723776,TESS,non_planet,120723776.0
TIC 104022675,TESS,non_planet,104022675.0
TIC 61117473,TESS,non_planet,61117473.0
TIC 9102327,TESS,non_planet,9102327.0
TIC 360816293,TESS,non_planet,360816293.0
TIC 66356824,TESS,non_planet,66356824.0
TIC 466318137,TESS,non_planet,466318137.0
TIC 419946164,TESS,non_planet,419946164.0
TIC 392112968,TESS,non_planet,392112968.0
TIC 372596796,TESS,non_planet,372596796.0
TIC 361998994,TESS,non_planet,361998994.0
TIC 188593930,TESS,non_planet,188593930.0
TIC 322862882,TESS,non_planet,322862882.0
TIC 175476629,TESS,non_planet,175476629.0
TIC 306547699,TESS,non_planet,306547699.0
TIC 309436531,TESS,non_planet,309436531.0
TIC 304950588,TESS,non_planet,304950588.0
TIC 303883880,TESS,non_planet,303883880.0
TIC 242460075,TESS,non_planet,242460075.0
TIC 112037203,TESS,non_planet,112037203.0
TIC 76505260,TESS,non_planet,76505260.0
TIC 31697707,TESS,non_planet,31697707.0
TIC 369861731,TESS,non_planet,369861731.0
TIC 262531275,TESS,non_planet,262531275.0
TIC 337274055,TESS,non_planet,337274055.0
TIC 327210623,TESS,non_planet,327210623.0
TIC 310267134,TESS,non_planet,310267134.0
TIC 305512837,TESS,non_planet,305512837.0
TIC 194179013,TESS,non_planet,194179013.0
TIC 58046864,TESS,non_planet,58046864.0
TIC 131581531,TESS,non_planet,131581531.0
TIC 41865539,TESS,non_planet,41865539.0
TIC 412259468,TESS,non_planet,412259468.0
TIC 146244533,TESS,non_planet,146244533.0
TIC 55452495,TESS,non_planet,55452495.0
TIC 190981760,TESS,non_planet,190981760.0
TIC 155986102,TESS,non_planet,155986102.0
TIC 131036011,TESS,non_planet,131036011.0
TIC 185482513,TESS,non_planet,185482513.0
TIC 184670625,TESS,non_planet,184670625.0
TIC 130191319,TESS,non_planet,130191319.0
TIC 129881395,TESS,non_planet,129881395.0
TIC 175079720,TESS,non_planet,175079720.0
TIC 173860688,TESS,non_planet,173860688.0
TIC 419419534,TESS,non_planet,419419534.0
TIC 69838258,TESS,non_planet,69838258.0
TIC 80174172,TESS,non_planet,80174172.0
TIC 153197346,TESS,non_planet,153197346.0
TIC 152685831,TESS,non_planet,152685831.0
TIC 7904580,TESS,non_planet,7904580.0
TIC 415969574,TESS,non_planet,415969574.0
TIC 293978434,TESS,non_planet,293978434.0
TIC 144970275,TESS,non_planet,144970275.0
TIC 283702603,TESS,non_planet,283702603.0
TIC 238162973,TESS,non_planet,238162973.0
TIC 132320310,TESS,non_planet,132320310.0
TIC 208030798,TESS,non_planet,208030798.0
TIC 284254253,TESS,non_planet,284254253.0
TIC 453289469,TESS,non_planet,453289469.0
TIC 282091493,TESS,non_planet,282091493.0
TIC 275562670,TESS,non_planet,275562670.0
TIC 254629854,TESS,non_planet,254629854.0
TIC 382474101,TESS,non_planet,382474101.0
TIC 117689799,TESS,non_planet,117689799.0
TIC 86451883,TESS,non_planet,86451883.0
TIC 278968371,TESS,non_planet,278968371.0
TIC 40779013,TESS,non_planet,40779013.0
TIC 106224626,TESS,non_planet,106224626.0
TIC 373576942,TESS,non_planet,373576942.0
TIC 89876424,TESS,non_planet,89876424.0
TIC 67247610,TESS,non_planet,67247610.0
TIC 27844066,TESS,non_planet,27844066.0
TIC 294599100,TESS,non_planet,294599100.0
TIC 291147951,TESS,non_planet,291147951.0
TIC 16187321,TESS,non_planet,16187321.0
TIC 271167979,TESS,non_planet,271167979.0
TIC 269269740,TESS,non_planet,269269740.0
TIC 271042173,TESS,non_planet,271042173.0
TIC 172754786,TESS,non_planet,172754786.0
TIC 193708920,TESS,non_planet,193708920.0
TIC 1965256662,TESS,non_planet,1965256662.0
TIC 169187982,TESS,non_planet,169187982.0
TIC 220016044,TESS,non_planet,220016044.0
TIC 1976308113,TESS,non_planet,1976308113.0
TIC 358186451,TESS,non_planet,358186451.0
TIC 316606244,TESS,non_planet,316606244.0
TIC 305478010,TESS,non_planet,305478010.0
TIC 295413003,TESS,non_planet,295413003.0
TIC 13023738,TESS,non_planet,13023738.0
TIC 267867517,TESS,non_planet,267867517.0
TIC 267484653,TESS,non_planet,267484653.0
TIC 435861696,TESS,non_planet,435861696.0
TIC 398912927,TESS,non_planet,398912927.0
TIC 1979500576,TESS,non_planet,1979500576.0
TIC 429414530,TESS,non_planet,429414530.0
TIC 80478272,TESS,non_planet,80478272.0
TIC 453230066,TESS,non_planet,453230066.0
TIC 71854732,TESS,non_planet,71854732.0
TIC 374778982,TESS,non_planet,374778982.0
TIC 354151219,TESS,non_planet,354151219.0
TIC 9033144,TESS,non_planet,9033144.0
TIC 50943163,TESS,non_planet,50943163.0
TIC 458876004,TESS,non_planet,458876004.0
TIC 34551972,TESS,non_planet,34551972.0
TIC 77031413,TESS,non_planet,77031413.0
TIC 28873762,TESS,non_planet,28873762.0
TIC 339250695,TESS,non_planet,339250695.0
TIC 116257066,TESS,non_planet,116257066.0
TIC 9032368,TESS,non_planet,9032368.0
TIC 321436679,TESS,non_planet,321436679.0
TIC 286696848,TESS,non_planet,286696848.0
TIC 284747017,TESS,non_planet,284747017.0
TIC 467783290,TESS,non_planet,467783290.0
TIC 27244707,TESS,non_planet,27244707.0
TIC 139285736,TESS,non_planet,139285736.0
TIC 20892672,TESS,non_planet,20892672.0
TIC 470974162,TESS,non_planet,470974162.0
TIC 220396259,TESS,non_planet,220396259.0
TIC 29117085,TESS,non_planet,29117085.0
TIC 253030300,TESS,non_planet,253030300.0
TIC 393251073,TESS,non_planet,393251073.0
TIC 373614579,TESS,non_planet,373614579.0
TIC 138497780,TESS,non_planet,138497780.0
TIC 207084429,TESS,non_planet,207084429.0
TIC 239136269,TESS,non_planet,239136269.0
TIC 229091748,TESS,non_planet,229091748.0
TIC 39077574,TESS,non_planet,39077574.0
TIC 167418898,TESS,non_planet,167418898.0
TIC 155995204,TESS,non_planet,155995204.0
TIC 841226527,TESS,non_planet,841226527.0
TIC 156816238,TESS,non_planet,156816238.0
TIC 300810086,TESS,non_planet,300810086.0
TIC 1001477809,TESS,non_planet,1001477809.0
TIC 92359850,TESS,non_planet,92359850.0
TIC 99330090,TESS,non_planet,99330090.0
TIC 271900960,TESS,non_planet,271900960.0
TIC 18017227,TESS,non_planet,18017227.0
TIC 250386181,TESS,non_planet,250386181.0
TIC 139118482,TESS,non_planet,139118482.0
TIC 1101909431,TESS,non_planet,1101909431.0
TIC 456042145,TESS,non_planet,456042145.0
TIC 435167167,TESS,non_planet,435167167.0
TIC 29960109,TESS,non_planet,29960109.0
TIC 367333043,TESS,non_planet,367333043.0
TIC 335489455,TESS,non_planet,335489455.0
TIC 305550963,TESS,non_planet,305550963.0
TIC 219379012,TESS,non_planet,219379012.0
TIC 155947004,TESS,non_planet,155947004.0
TIC 444523623,TESS,non_planet,444523623.0
TIC 312548415,TESS,non_planet,312548415.0
TIC 604863428,TESS,non_planet,604863428.0
TIC 470911286,TESS,non_planet,470911286.0
TIC 444413256,TESS,non_planet,444413256.0
TIC 219388773,TESS,non_planet,219388773.0
TIC 420446142,TESS,non_planet,420446142.0
TIC 372505528,TESS,non_planet,372505528.0
TIC 347011522,TESS,non_planet,347011522.0
TIC 284528889,TESS,non_planet,284528889.0
TIC 83053699,TESS,non_planet,83053699.0
TIC 395773226,TESS,non_planet,395773226.0
TIC 379629854,TESS,non_planet,379629854.0
TIC 259701242,TESS,non_planet,259701242.0
TIC 284305328,TESS,non_planet,284305328.0
TIC 387603144,TESS,non_planet,387603144.0
TIC 367913453,TESS,non_planet,367913453.0
TIC 367287018,TESS,non_planet,367287018.0
TIC 307956396,TESS,non_planet,307956396.0
TIC 279605855,TESS,non_planet,279605855.0
TIC 176984236,TESS,non_planet,176984236.0
TIC 236775063,TESS,non_planet,236775063.0
TIC 235684392,TESS,non_planet,235684392.0
TIC 162577466,TESS,non_planet,162577466.0
TIC 159334269,TESS,non_planet,159334269.0
TIC 176778112,TESS,non_planet,176778112.0
TIC 399444057,TESS,non_planet,399444057.0
TIC 167754523,TESS,non_planet,167754523.0
TIC 289316336,TESS,non_planet,289316336.0
TIC 206466531,TESS,non_planet,206466531.0
TIC 237235093,TESS,non_planet,237235093.0
TIC 230075120,TESS,non_planet,230075120.0
TIC 198616607,TESS,non_planet,198616607.0
TIC 7624182,TESS,non_planet,7624182.0
TIC 141616639,TESS,non_planet,141616639.0
TIC 71396541,TESS,non_planet,71396541.0
TIC 420803693,TESS,non_planet,420803693.0
TIC 288471040,TESS,non_planet,288471040.0
TIC 408729765,TESS,non_planet,408729765.0
TIC 325680697,TESS,non_planet,325680697.0
TIC 371711170,TESS,non_planet,371711170.0
TIC 137157546,TESS,non_planet,137157546.0
TIC 461538935,TESS,non_planet,461538935.0
TIC 49899799,TESS,non_planet,49899799.0
TIC 377165123,TESS,non_planet,377165123.0
TIC 339733013,TESS,non_planet,339733013.0
TIC 289988797,TESS,non_planet,289988797.0
TIC 426017070,TESS,non_planet,426017070.0
TIC 424747720,TESS,non_planet,424747720.0
TIC 279251651,TESS,non_planet,279251651.0
TIC 408159788,TESS,non_planet,408159788.0
TIC 37242226,TESS,non_planet,37242226.0
TIC 32408928,TESS,non_planet,32408928.0
TIC 187861378,TESS,non_planet,187861378.0
TIC 108939482,TESS,non_planet,108939482.0
TIC 114103136,TESS,non_planet,114103136.0
TIC 318054782,TESS,non_planet,318054782.0
TIC 141405814,TESS,non_planet,141405814.0
TIC 319282294,TESS,non_planet,319282294.0
TIC 126357909,TESS,non_planet,126357909.0
TIC 113295476,TESS,non_planet,113295476.0
TIC 157528286,TESS,non_planet,157528286.0
TIC 117979694,TESS,non_planet,117979694.0
TIC 169532369,TESS,non_planet,169532369.0
TIC 192520375,TESS,non_planet,192520375.0
TIC 82302240,TESS,non_planet,82302240.0
TIC 77102895,TESS,non_planet,77102895.0
TIC 75208638,TESS,non_planet,75208638.0
TIC 74484886,TESS,non_planet,74484886.0
TIC 74197917,TESS,non_planet,74197917.0
TIC 48276576,TESS,non_planet,48276576.0
TIC 118308828,TESS,non_planet,118308828.0
TIC 341272282,TESS,non_planet,341272282.0
TIC 363635669,TESS,non_planet,363635669.0
TIC 407146536,TESS,non_planet,407146536.0
TIC 384386061,TESS,non_planet,384386061.0
TIC 255918903,TESS,non_planet,255918903.0
TIC 459942762,TESS,non_planet,459942762.0
TIC 266843799,TESS,non_planet,266843799.0
TIC 38686737,TESS,non_planet,38686737.0
TIC 188989177,TESS,non_planet,188989177.0
TIC 47617038,TESS,non_planet,47617038.0
TIC 178959058,TESS,non_planet,178959058.0
TIC 443658196,TESS,non_planet,443658196.0
TIC 399642071,TESS,non_planet,399642071.0
TIC 7439481,TESS,non_planet,7439481.0
TIC 389371332,TESS,non_planet,389371332.0
TIC 300011941,TESS,non_planet,300011941.0
TIC 133505138,TESS,non_planet,133505138.0
TIC 44745077,TESS,non_planet,44745077.0
TIC 314724818,TESS,non_planet,314724818.0
TIC 343708863,TESS,non_planet,343708863.0
TIC 384744828,TESS,non_planet,384744828.0
TIC 341805908,TESS,non_planet,341805908.0
TIC 379723086,TESS,non_planet,379723086.0
TIC 107728509,TESS,non_planet,107728509.0
TIC 143350972,TESS,non_planet,143350972.0
TIC 316916655,TESS,non_planet,316916655.0
TIC 35315453,TESS,non_planet,35315453.0
TIC 1405997635,TESS,non_planet,1405997635.0
TIC 141412823,TESS,non_planet,141412823.0
TIC 344600402,TESS,non_planet,344600402.0
TIC 158551257,TESS,non_planet,158551257.0
TIC 243333538,TESS,non_planet,243333538.0
TIC 149282072,TESS,non_planet,149282072.0
TIC 64531556,TESS,non_planet,64531556.0
TIC 305943739,TESS,non_planet,305943739.0
TIC 406190563,TESS,non_planet,406190563.0
TIC 239372503,TESS,non_planet,239372503.0
TIC 369480087,TESS,non_planet,369480087.0
TIC 77228304,TESS,non_planet,77228304.0
TIC 400786146,TESS,non_planet,400786146.0
TIC 149126400,TESS,non_planet,149126400.0
TIC 356868487,TESS,non_planet,356868487.0
TIC 158555987,TESS,non_planet,158555987.0
TIC 9804616,TESS,non_planet,9804616.0
TIC 19155785,TESS,non_planet,19155785.0
TIC 1950736,TESS,non_planet,1950736.0
TIC 89702406,TESS,non_planet,89702406.0
TIC 176831592,TESS,non_planet,176831592.0
TIC 17150865,TESS,non_planet,17150865.0
TIC 337129672,TESS,non_planet,337129672.0
TIC 405484221,TESS,non_planet,405484221.0
TIC 398733009,TESS,non_planet,398733009.0
TIC 71401634,TESS,non_planet,71401634.0
TIC 20178111,TESS,non_planet,20178111.0
TIC 449197624,TESS,non_planet,449197624.0
TIC 264460005,TESS,non_planet,264460005.0
TIC 268372005,TESS,non_planet,268372005.0
TIC 247873937,TESS,non_planet,247873937.0
TIC 172464366,TESS,non_planet,172464366.0
TIC 126772538,TESS,non_planet,126772538.0
TIC 60074373,TESS,non_planet,60074373.0
TIC 365639282,TESS,non_planet,365639282.0
TIC 332630868,TESS,non_planet,332630868.0
TIC 268439377,TESS,non_planet,268439377.0
TIC 374200604,TESS,non_planet,374200604.0
TIC 427348923,TESS,non_planet,427348923.0
TIC 80029842,TESS,non_planet,80029842.0
TIC 418971787,TESS,non_planet,418971787.0
TIC 132534906,TESS,non_planet,132534906.0
TIC 427352241,TESS,non_planet,427352241.0
TIC 428685938,TESS,non_planet,428685938.0
TIC 262499797,TESS,non_planet,262499797.0
TIC 457743020,TESS,non_planet,457743020.0
TIC 358072664,TESS,non_planet,358072664.0
TIC 292797572,TESS,non_planet,292797572.0
TIC 319783554,TESS,non_planet,319783554.0
TIC 406443564,TESS,non_planet,406443564.0
TIC 108645766,TESS,non_planet,108645766.0
TIC 294315741,TESS,non_planet,294315741.0
TIC 68322189,TESS,non_planet,68322189.0
TIC 219164808,TESS,non_planet,219164808.0
TIC 407146538,TESS,non_planet,407146538.0
TIC 274138511,TESS,non_planet,274138511.0
TIC 319968129,TESS,non_planet,319968129.0
TIC 23113034,TESS,non_planet,23113034.0
TIC 69672493,TESS,non_planet,69672493.0
TIC 97735297,TESS,non_planet,97735297.0
TIC 75427473,TESS,non_planet,75427473.0
TIC 306902029,TESS,non_planet,306902029.0
TIC 431999925,TESS,non_planet,431999925.0
TIC 312221462,TESS,non_planet,312221462.0
TIC 95010343,TESS,non_planet,95010343.0
TIC 172110606,TESS,non_planet,172110606.0
TIC 40954422,TESS,non_planet,40954422.0
TIC 308307606,TESS,non_planet,308307606.0
TIC 28643432,TESS,non_planet,28643432.0
